Date,1688.T,8001.T,ADM,AGRO,AGRO3.SA,BG,CF,DBA,FDP,INGR,KRBL.NS,MOS,NTR,VC2.SI,VFF,YAR.OL,Futures
2023-02-01,641.0,769.2611694335938,75.12610626220703,7.7739362716674805,23.65369415283203,91.12471008300781,79.10879516601562,17.814722061157227,25.614744186401367,94.7615737915039,376.00860595703125,45.34614944458008,75.7984848022461,1.3329365253448486,1.1399999856948853,367.93609619140625,1784.5
2023-02-02,634.7999877929688,751.5770874023438,74.1709213256836,8.058796882629395,23.60530662536621,89.84140014648438,78.87688446044922,17.88566017150879,25.776411056518555,93.44171142578125,386.0127258300781,46.24652099609375,76.5687026977539,1.3753867149353027,1.1799999475479126,371.5896911621094,1778.0
2023-02-03,627.7999877929688,739.4191284179688,74.14388275146484,7.810691833496094,23.371429443359375,89.26800537109375,79.7117691040039,17.788118362426758,25.938074111938477,94.36470031738281,388.1111755371094,45.87363815307617,75.17324829101562,1.3499165773391724,1.159999966621399,377.7344055175781,1774.0
2023-02-06,646.5,741.445556640625,74.39619445800781,7.507453441619873,23.524658203125,90.63323974609375,79.76742553710938,17.74378204345703,25.911128997802734,93.72784423828125,383.2799377441406,45.60079574584961,74.97389221191406,1.3414264917373657,1.159999966621399,371.8387756347656,1754.5
2023-02-07,647.5999755859375,747.1559448242188,74.4863052368164,7.415563106536865,23.105297088623047,90.06893157958984,78.15335083007812,17.788118362426758,25.821313858032227,92.92485809326172,364.6868896484375,45.518943786621094,73.57844543457031,1.3074662685394287,1.1799999475479126,370.3441467285156,1747.5
2023-02-08,640.0,749.919189453125,73.93362426757812,7.158269882202148,22.34721565246582,89.36810302734375,78.03274536132812,17.841323852539062,25.336322784423828,93.23865509033203,358.09881591796875,45.482574462890625,70.83284759521484,1.3074662685394287,1.149999976158142,382.9657287597656,1790.0
2023-02-09,646.0,756.3665161132812,73.02755737304688,7.05718994140625,21.403650283813477,87.46588897705078,80.51880645751953,17.726045608520508,25.51595115661621,90.30361938476562,362.5396728515625,45.473472595214844,71.18624114990234,1.3159562349319458,1.090000033378601,385.7059631347656,1811.5
2023-02-10,642.0,762.26123046875,74.37757873535156,7.11232328414917,21.782690048217773,90.00521850585938,83.94178009033203,17.894527435302734,25.587800979614258,91.21736145019531,375.9598388671875,46.655784606933594,72.54544830322266,1.3074662685394287,1.0800000429153442,377.1531677246094,1808.5
2023-02-13,656.5,762.8138427734375,74.20542907714844,7.369617938995361,21.64558982849121,89.41363525390625,80.56519317626953,18.00093650817871,25.704559326171875,91.44810485839844,370.933349609375,45.68265914916992,71.24964904785156,1.3074662685394287,1.0800000429153442,383.879150390625,1791.0
2023-02-14,658.5,767.23486328125,74.09669494628906,7.2777276039123535,21.2020320892334,90.97908782958984,79.70780944824219,18.1428165435791,25.36326789855957,91.01431274414062,361.56365966796875,45.446189880371094,69.74547576904297,1.3074662685394287,1.090000033378601,383.21484375,1771.0
2023-02-15,659.0,759.3137817382812,74.06045532226562,7.4523186683654785,21.64558982849121,91.03862762451172,79.22321319580078,17.9920711517334,25.659652709960938,91.08814239501953,361.1244201660156,45.12787628173828,69.81797790527344,1.3244463205337524,1.090000033378601,387.3666687011719,1755.0
2023-02-16,660.0,764.4718017578125,73.77051544189453,7.479886531829834,21.379457473754883,89.34423828125,79.5027847290039,18.071874618530273,25.32734489440918,91.15276336669922,364.0036926269531,45.83726501464844,70.60630798339844,1.3668965101242065,1.0499999523162842,387.8648986816406,1755.5
2023-02-17,666.0,761.7086181640625,73.92455291748047,7.406373977661133,21.363325119018555,89.36256408691406,76.74427795410156,18.16054916381836,25.902145385742188,91.43888092041016,367.66375732421875,45.3370475769043,67.6976089477539,1.3414264917373657,1.0499999523162842,385.45684814453125,1751.5
2023-02-21,666.2000122070312,762.4454345703125,73.75240325927734,7.268537998199463,21.363325119018555,88.08031463623047,77.79737091064453,18.337902069091797,25.71354103088379,91.98343658447266,353.609130859375,44.436676025390625,68.04193878173828,1.3159562349319458,1.0199999809265137,387.7818603515625,1727.0
2023-02-22,671.0999755859375,748.8138427734375,73.94267272949219,7.433940887451172,21.177837371826172,89.6189956665039,79.58665466308594,18.24922752380371,28.291181564331055,92.7679672241211,342.92181396484375,45.655372619628906,70.30728149414062,1.3244463205337524,1.0299999713897705,398.82574462890625,1702.5
2023-02-23,671.0999755859375,748.8138427734375,74.34134674072266,7.580965518951416,21.169775009155273,90.14106750488281,80.40675354003906,18.231491088867188,27.689434051513672,93.54325103759766,345.5570373535156,46.83768081665039,70.41603088378906,1.3244463205337524,1.0,398.49359130859375,1681.0
2023-02-24,657.0,754.8927612304688,73.78865814208984,7.571776390075684,21.169775009155273,89.81134033203125,79.76372528076172,17.96546745300293,27.87804412841797,93.9032211303711,342.8730163574219,46.846778869628906,69.65486145019531,1.358406662940979,0.9670000076293945,399.82220458984375,1680.0
2023-02-27,649.2999877929688,761.1559448242188,73.56214141845703,7.626911640167236,21.169775009155273,89.0145263671875,79.48416137695312,17.94773292541504,27.904985427856445,92.87870788574219,336.0897521972656,48.21097946166992,70.45227813720703,1.3159562349319458,0.9350000023841858,401.1507873535156,1699.0
2023-02-28,640.2000122070312,749.5506591796875,72.12151336669922,7.461507320404053,20.919769287109375,87.46668243408203,80.04330444335938,17.903396606445312,28.093591690063477,91.74345397949219,330.6240539550781,48.37468338012695,70.47943878173828,1.3074662685394287,1.0199999809265137,410.28485107421875,1697.0
2023-03-01,639.0999755859375,758.9454345703125,71.79533386230469,7.489075183868408,20.742345809936523,87.1644515991211,79.35368347167969,18.018672943115234,28.461830139160156,93.13714599609375,335.55291748046875,49.53406524658203,71.2043685913086,1.3159562349319458,0.9810000061988831,408.3749694824219,1716.5
2023-03-02,642.2999877929688,760.7875366210938,73.00039672851562,7.433940887451172,21.097190856933594,89.35340118408203,80.96593475341797,17.912263870239258,28.857006072998047,92.45413970947266,338.87139892578125,52.03541946411133,74.80174255371094,1.3244463205337524,1.0099999904632568,408.8731994628906,1724.0
2023-03-03,644.2000122070312,777.3665161132812,73.44435119628906,7.3971848487854,21.234289169311523,90.46161651611328,80.29493713378906,18.018672943115234,28.82107925415039,92.70336151123047,338.87139892578125,52.1632194519043,75.0373306274414,1.4008567333221436,1.0199999809265137,410.1187438964844,1699.5
2023-03-06,637.5999755859375,792.6558227539062,73.75240325927734,7.498263835906982,21.564943313598633,89.81134033203125,80.1551513671875,17.956600189208984,28.37201690673828,91.12506866455078,341.01861572265625,51.32335662841797,73.5512466430664,1.3923667669296265,1.0099999904632568,404.72137451171875,1659.5
2023-03-07,641.0,796.70849609375,72.2392807006836,7.296105861663818,21.33106803894043,89.00536346435547,77.52710723876953,17.92999839782715,28.23665428161621,89.9713363647461,341.01861572265625,49.43365478515625,72.11956787109375,1.4263267517089844,0.984000027179718,401.23382568359375,1632.5
2023-03-08,644.5999755859375,789.3401489257812,72.40239715576172,7.2777276039123535,21.145580291748047,88.6756591796875,78.53357696533203,17.796985626220703,28.164459228515625,89.9713363647461,360.44122314453125,49.60710525512695,73.68717956542969,1.4178369045257568,0.9629999995231628,408.2919616699219,1598.0
2023-03-09,638.2000122070312,802.4190673828125,70.66278076171875,7.103135108947754,21.08106231689453,86.92633056640625,75.58869934082031,17.69057846069336,27.803489685058594,89.98980712890625,355.26837158203125,47.96387481689453,71.39464569091797,1.4263267517089844,0.9229999780654907,408.7071228027344,1601.0
2023-03-10,625.4000244140625,788.9716796875,69.45772552490234,7.167458534240723,21.040739059448242,84.76483917236328,73.12841033935547,17.761516571044922,27.51471519470215,88.49458312988281,352.24273681640625,44.805240631103516,68.65811920166016,1.4008567333221436,0.9079999923706055,395.0890808105469,1603.5
2023-03-13,624.0,775.5242919921875,69.96513366699219,7.066379070281982,20.5891170501709,83.70243072509766,70.11827087402344,17.672842025756836,26.837905883789062,87.74698638916016,352.1451110839844,43.43588638305664,67.11769104003906,1.3244463205337524,0.9010000228881836,384.70947265625,1635.0
2023-03-14,614.5,752.129638671875,71.5325927734375,7.240971088409424,20.29072380065918,95.81954193115234,69.53116607666016,17.672842025756836,27.523740768432617,89.768310546875,345.9474792480469,42.747589111328125,68.9662094116211,1.3159562349319458,0.9129999876022339,386.0380554199219,1673.0
2023-03-15,628.0,760.0506591796875,69.59363555908203,6.900976181030273,20.11330223083496,88.6481704711914,67.5461654663086,17.47775650024414,27.298137664794922,87.71928405761719,351.2179260253906,41.05897903442383,66.12998962402344,1.3499165773391724,0.8730000257492065,378.7308654785156,1727.0
2023-03-16,616.9000244140625,744.3928833007812,69.28559112548828,7.011244773864746,20.056848526000977,88.58406066894531,68.086669921875,17.601903915405273,27.325206756591797,88.79917907714844,346.43548583984375,40.88460922241211,65.85814666748047,1.298976182937622,0.9200000166893005,379.8103332519531,1729.0
2023-03-17,624.7999877929688,759.4981079101562,67.28321838378906,6.763140678405762,19.782651901245117,84.36186218261719,66.1016616821289,17.58416748046875,26.476940155029297,89.15914154052734,354.4875793457031,39.54473114013672,65.88533020019531,1.265015959739685,0.949999988079071,368.9324951171875,1720.0
2023-03-20,605.2999877929688,756.1823120117188,69.7023696899414,6.9285430908203125,19.693937301635742,87.0453872680664,67.63002014160156,17.575300216674805,26.99131202697754,90.8112564086914,352.4866943359375,40.02195358276367,66.90021514892578,1.2055857181549072,0.8600000143051147,372.0879211425781,1730.5
2023-03-21,605.2999877929688,756.1823120117188,70.39096069335938,7.02043342590332,20.234272003173828,89.02366638183594,69.60572052001953,17.593034744262695,26.94619369506836,92.02957916259766,348.2898864746094,41.63714599609375,68.15974426269531,1.2310559749603271,0.9100000262260437,378.89691162109375,1726.5
